# puzzle-bank-v2 proof-level-v2 PLAYER_V1
EASY|source=varied-plane-v1;family=grid-balanced|2061|1|16|0,1;0,6;0,7;1,2;1,7;2,3;2,7;2,8;2,9;3,4;3,10;4,5;4,10;5,10;6,11;7,12;8,9;8,12;8,13;9,10;9,13;10,13;10,14;10,15;11,12;12,13;13,14;14,15|0,GREEN;6,RED;10,RED|0.06,0.06;0.236,0.06;0.412,0.06;0.5880000000000001,0.06;0.764,0.06;0.9400000000000002,0.06;0.06,0.5;0.236,0.5;0.412,0.5;0.5880000000000001,0.5;0.764,0.5;0.06,0.94;0.236,0.94;0.412,0.94;0.5880000000000001,0.94;0.764,0.94
EASY|source=varied-plane-v1;family=staggered;layout=aligned-grid-v1|7|1|16|0,1;0,4;1,2;1,4;1,5;2,3;2,5;2,6;2,7;3,7;4,5;4,8;4,9;5,6;5,9;6,7;6,10;6,11;7,11;8,9;8,12;8,13;9,10;9,13;10,11;10,13;10,14;11,14;11,15;12,13;13,14;14,15|3,BLUE;4,RED|0.06,0.06;0.236,0.06;0.5880000000000001,0.06;0.9400000000000002,0.06;0.06,0.35333333333333333;0.412,0.35333333333333333;0.764,0.35333333333333333;0.9400000000000002,0.35333333333333333;0.06,0.6466666666666667;0.236,0.6466666666666667;0.5880000000000001,0.6466666666666667;0.9400000000000002,0.6466666666666667;0.06,0.94;0.412,0.94;0.764,0.94;0.9400000000000002,0.94
EASY|source=varied-plane-v1;family=grid-wide|2011|2|16|0,1;0,4;0,5;1,2;1,5;2,3;2,5;2,7;4,5;4,8;4,9;5,6;5,9;6,7;7,10;7,11;8,12;8,13;9,13;9,14;10,11;10,14;10,15;11,15;12,13;13,14;14,15|0,GREEN;3,RED;8,RED|0.06,0.06;0.35333333333333333,0.06;0.6466666666666667,0.06;0.94,0.06;0.06,0.35333333333333333;0.35333333333333333,0.35333333333333333;0.6466666666666667,0.35333333333333333;0.94,0.35333333333333333;0.06,0.6466666666666667;0.35333333333333333,0.6466666666666667;0.6466666666666667,0.6466666666666667;0.94,0.6466666666666667;0.06,0.94;0.35333333333333333,0.94;0.6466666666666667,0.94;0.94,0.94
EASY|search=range-neighbourhood-v1;range=14-23;play=EASY;band=EASY;nodes=16;budget=Budget[attempts=1, graphs=18, exactChecks=200, exactNodes=50000, proofStates=12000, statesPerLevel=3000];source=range-neighbourhood-v1;fresh=16;proof=proof-level-v2|4005|0|16|0,1;0,6;0,7;1,2;1,7;2,3;2,8;2,9;3,4;3,9;3,10;4,5;4,10;5,10;6,7;6,11;7,8;7,11;8,9;8,11;8,13;9,10;9,14;10,15;11,12;12,13;13,14;14,15|4,RED;11,BLUE;13,RED;14,GREEN|0.06,0.06;0.236,0.06;0.412,0.06;0.5880000000000001,0.06;0.764,0.06;0.9400000000000002,0.06;0.06,0.5;0.236,0.5;0.412,0.5;0.5880000000000001,0.5;0.764,0.5;0.06,0.94;0.236,0.94;0.412,0.94;0.5880000000000001,0.94;0.764,0.94
EASY|source=varied-plane-v1;family=staggered;layout=aligned-grid-v1|28|8|16|0,1;1,2;1,4;1,5;2,3;2,5;2,6;3,7;4,5;4,8;4,9;5,6;5,9;5,10;6,10;6,11;7,11;8,9;9,10;9,12;9,13;10,11;10,13;10,14;11,14;11,15|0,RED;3,RED;7,BLUE;12,BLUE;15,BLUE|0.06,0.06;0.236,0.06;0.5880000000000001,0.06;0.9400000000000002,0.06;0.06,0.35333333333333333;0.412,0.35333333333333333;0.764,0.35333333333333333;0.9400000000000002,0.35333333333333333;0.06,0.6466666666666667;0.236,0.6466666666666667;0.5880000000000001,0.6466666666666667;0.9400000000000002,0.6466666666666667;0.06,0.94;0.412,0.94;0.764,0.94;0.9400000000000002,0.94
EASY|source=varied-plane-v1;family=grid-balanced|2061|4|16|0,1;0,6;0,7;1,7;2,3;2,7;2,8;2,9;3,4;4,5;4,10;5,10;6,11;7,12;8,9;8,12;8,13;9,10;9,13;10,13;10,14;10,15;11,12;12,13;14,15|0,GREEN;3,BLUE;6,RED;14,BLUE|0.06,0.06;0.236,0.06;0.412,0.06;0.5880000000000001,0.06;0.764,0.06;0.9400000000000002,0.06;0.06,0.5;0.236,0.5;0.412,0.5;0.5880000000000001,0.5;0.764,0.5;0.06,0.94;0.236,0.94;0.412,0.94;0.5880000000000001,0.94;0.764,0.94
EASY|source=varied-plane-v1;family=grid-tall|2090|4|16|0,1;0,4;1,2;1,4;1,5;1,6;2,3;3,6;4,5;4,7;4,8;5,8;5,9;6,9;7,11;8,11;9,11;10,13;10,14;11,12;11,14;12,14;12,15;13,14;14,15|2,GREEN;9,GREEN;11,BLUE;13,BLUE;14,GREEN|0.06,0.06;0.35333333333333333,0.06;0.6466666666666667,0.06;0.94,0.06;0.06,0.28;0.35333333333333333,0.28;0.6466666666666667,0.28;0.06,0.5;0.35333333333333333,0.5;0.6466666666666667,0.5;0.06,0.72;0.35333333333333333,0.72;0.6466666666666667,0.72;0.06,0.94;0.35333333333333333,0.94;0.6466666666666667,0.94
EASY|source=varied-plane-v1;family=grid;layout=aligned-grid-v1|60|4|16|0,1;0,4;1,2;1,4;1,5;2,3;2,6;3,6;4,5;5,9;6,9;7,8;7,10;8,10;8,11;8,12;9,12;10,13;11,12;11,14;12,14;13,14;14,15|3,BLUE;4,BLUE;5,GREEN;10,GREEN;15,BLUE|0.06,0.06;0.28,0.06;0.72,0.06;0.94,0.06;0.06,0.28;0.5,0.28;0.94,0.28;0.06,0.5;0.5,0.5;0.94,0.5;0.06,0.72;0.5,0.72;0.94,0.72;0.06,0.94;0.5,0.94;0.94,0.94
EASY|source=varied-plane-v1;family=grid-wide|2056|2|16|0,1;0,4;1,2;1,4;1,5;2,3;2,5;2,6;2,7;3,7;4,5;4,8;5,6;5,8;5,9;6,9;6,10;7,10;7,11;8,9;8,13;9,10;9,13;9,14;10,11;10,14;11,14;11,15;12,13;13,14;14,15|1,BLUE;12,GREEN|0.06,0.06;0.35333333333333333,0.06;0.6466666666666667,0.06;0.94,0.06;0.06,0.35333333333333333;0.35333333333333333,0.35333333333333333;0.6466666666666667,0.35333333333333333;0.94,0.35333333333333333;0.06,0.6466666666666667;0.35333333333333333,0.6466666666666667;0.6466666666666667,0.6466666666666667;0.94,0.6466666666666667;0.06,0.94;0.35333333333333333,0.94;0.6466666666666667,0.94;0.94,0.94
EASY|band=EASY;nodes=16;budget=Budget[attempts=6, graphs=180, exactChecks=1200, exactNodes=200000, proofStates=60000, statesPerLevel=6000];source=grid;proof=proof-level-v2;layout=aligned-grid-v1|1|0|16|0,4;0,5;1,5;2,6;3,6;3,7;4,5;4,8;4,9;5,6;5,10;6,10;7,10;8,9;8,12;9,10;9,12;9,13;9,14;10,11;10,14;10,15;11,15;12,13;13,14;14,15|1,RED;2,RED;5,GREEN;7,GREEN|0.06,0.06;0.35333333333333333,0.06;0.6466666666666667,0.06;0.94,0.06;0.06,0.35333333333333333;0.35333333333333333,0.35333333333333333;0.6466666666666667,0.35333333333333333;0.94,0.35333333333333333;0.06,0.6466666666666667;0.35333333333333333,0.6466666666666667;0.6466666666666667,0.6466666666666667;0.94,0.6466666666666667;0.06,0.94;0.35333333333333333,0.94;0.6466666666666667,0.94;0.94,0.94
EASY|source=varied-plane-v1;family=staggered;layout=aligned-grid-v1|22|1|16|0,1;0,4;1,2;1,4;1,5;2,3;2,5;2,6;3,6;3,7;4,5;4,8;4,9;5,6;5,9;5,10;6,7;6,10;6,11;7,11;8,9;8,12;9,10;9,12;9,13;10,11;10,13;10,14;10,15;13,14;14,15|8,GREEN;14,BLUE|0.06,0.06;0.236,0.06;0.5880000000000001,0.06;0.9400000000000002,0.06;0.06,0.35333333333333333;0.412,0.35333333333333333;0.764,0.35333333333333333;0.9400000000000002,0.35333333333333333;0.06,0.6466666666666667;0.236,0.6466666666666667;0.5880000000000001,0.6466666666666667;0.9400000000000002,0.6466666666666667;0.06,0.94;0.412,0.94;0.764,0.94;0.9400000000000002,0.94
EASY|source=varied-plane-v1;family=grid-wide|2077|1|16|0,1;0,4;1,2;1,4;1,5;2,3;2,5;2,6;3,6;3,7;4,5;4,8;5,6;5,8;5,9;5,10;6,7;6,10;6,11;7,11;8,9;8,12;8,13;9,13;9,14;10,11;10,14;11,14;11,15;12,13;13,14;14,15|3,RED;9,BLUE|0.06,0.06;0.35333333333333333,0.06;0.6466666666666667,0.06;0.94,0.06;0.06,0.35333333333333333;0.35333333333333333,0.35333333333333333;0.6466666666666667,0.35333333333333333;0.94,0.35333333333333333;0.06,0.6466666666666667;0.35333333333333333,0.6466666666666667;0.6466666666666667,0.6466666666666667;0.94,0.6466666666666667;0.06,0.94;0.35333333333333333,0.94;0.6466666666666667,0.94;0.94,0.94
EASY|source=varied-plane-v1;family=grid-tall|2075|1|16|0,1;1,4;1,5;1,6;2,3;2,6;3,6;3,9;4,5;4,7;5,6;5,8;5,9;6,9;7,8;7,10;8,9;8,10;8,11;9,12;10,11;10,14;11,12;11,14;11,15;12,15;13,14;14,15|0,RED;7,RED;13,RED;14,GREEN|0.06,0.06;0.35333333333333333,0.06;0.6466666666666667,0.06;0.94,0.06;0.06,0.28;0.35333333333333333,0.28;0.6466666666666667,0.28;0.06,0.5;0.35333333333333333,0.5;0.6466666666666667,0.5;0.06,0.72;0.35333333333333333,0.72;0.6466666666666667,0.72;0.06,0.94;0.35333333333333333,0.94;0.6466666666666667,0.94
